complete,closeMid,highMid,lowMid,volume,openMid,time
True,109.0645,109.0745,109.0645,9,109.0735,2016-05-18T01:56:00.000000Z
True,109.1355,109.149,109.066,55,109.066,2016-05-18T01:57:00.000000Z
True,109.149,109.1565,109.128,57,109.1355,2016-05-18T01:58:00.000000Z
True,109.137,109.1585,109.135,28,109.147,2016-05-18T01:59:00.000000Z
True,109.1305,109.144,109.13,23,109.134,2016-05-18T02:00:00.000000Z
True,109.1135,109.144,109.1135,21,109.1345,2016-05-18T02:01:00.000000Z
True,109.115,109.135,109.099,38,109.1135,2016-05-18T02:02:00.000000Z
True,109.1185,109.1255,109.094,45,109.1185,2016-05-18T02:03:00.000000Z
True,109.1205,109.13,109.118,24,109.122,2016-05-18T02:04:00.000000Z
True,109.1035,109.1215,109.0975,16,109.121,2016-05-18T02:05:00.000000Z
True,109.1165,109.126,109.1025,39,109.1065,2016-05-18T02:06:00.000000Z
True,109.1195,109.132,109.1045,25,109.1165,2016-05-18T02:07:00.000000Z
True,109.124,109.1455,109.1185,38,109.12,2016-05-18T02:08:00.000000Z
True,109.124,109.124,109.1145,15,109.1235,2016-05-18T02:09:00.000000Z
True,109.1085,109.135,109.1085,23,109.1275,2016-05-18T02:10:00.000000Z
True,109.1275,109.1365,109.1085,26,109.1085,2016-05-18T02:11:00.000000Z
True,109.1515,109.162,109.129,42,109.129,2016-05-18T02:12:00.000000Z
True,109.139,109.153,109.1225,34,109.1475,2016-05-18T02:13:00.000000Z
True,109.221,109.233,109.1275,93,109.139,2016-05-18T02:14:00.000000Z
True,109.231,109.231,109.199,62,109.2235,2016-05-18T02:15:00.000000Z
True,109.2395,109.247,109.224,55,109.2305,2016-05-18T02:16:00.000000Z
True,109.233,109.244,109.21,40,109.239,2016-05-18T02:17:00.000000Z
True,109.2115,109.24,109.205,23,109.2365,2016-05-18T02:18:00.000000Z
True,109.2195,109.2195,109.208,17,109.2105,2016-05-18T02:19:00.000000Z
True,109.219,109.219,109.211,14,109.219,2016-05-18T02:20:00.000000Z
True,109.2275,109.235,109.2135,25,109.2225,2016-05-18T02:21:00.000000Z
True,109.1915,109.2235,109.1865,31,109.2235,2016-05-18T02:22:00.000000Z
True,109.1815,109.1985,109.178,20,109.1945,2016-05-18T02:23:00.000000Z
True,109.1965,109.205,109.178,18,109.178,2016-05-18T02:24:00.000000Z
True,109.209,109.2195,109.197,18,109.197,2016-05-18T02:25:00.000000Z
True,109.2055,109.2165,109.199,30,109.209,2016-05-18T02:26:00.000000Z
True,109.2065,109.2065,109.199,10,109.2025,2016-05-18T02:27:00.000000Z
True,109.192,109.2065,109.192,9,109.206,2016-05-18T02:28:00.000000Z
True,109.1775,109.1885,109.1735,29,109.1885,2016-05-18T02:29:00.000000Z
True,109.192,109.192,109.1685,34,109.178,2016-05-18T02:30:00.000000Z
True,109.189,109.1915,109.1805,19,109.1915,2016-05-18T02:31:00.000000Z
True,109.1745,109.197,109.1685,57,109.191,2016-05-18T02:32:00.000000Z
True,109.178,109.185,109.17,25,109.1745,2016-05-18T02:33:00.000000Z
True,109.165,109.1765,109.1575,22,109.174,2016-05-18T02:34:00.000000Z
True,109.168,109.1725,109.152,29,109.1655,2016-05-18T02:35:00.000000Z
True,109.1685,109.175,109.1535,34,109.166,2016-05-18T02:36:00.000000Z
True,109.152,109.1655,109.152,9,109.165,2016-05-18T02:37:00.000000Z
True,109.172,109.178,109.1535,29,109.1535,2016-05-18T02:38:00.000000Z
True,109.227,109.2335,109.174,53,109.1755,2016-05-18T02:39:00.000000Z
True,109.3505,109.3505,109.2285,132,109.2305,2016-05-18T02:40:00.000000Z
True,109.3445,109.3685,109.3275,59,109.3475,2016-05-18T02:41:00.000000Z
True,109.354,109.3695,109.331,63,109.341,2016-05-18T02:42:00.000000Z
True,109.366,109.387,109.3505,48,109.355,2016-05-18T02:43:00.000000Z
True,109.3505,109.364,109.3505,39,109.3625,2016-05-18T02:44:00.000000Z
True,109.345,109.3665,109.3365,43,109.348,2016-05-18T02:45:00.000000Z
True,109.384,109.388,109.3345,56,109.343,2016-05-18T02:46:00.000000Z
True,109.3645,109.3835,109.351,34,109.3835,2016-05-18T02:47:00.000000Z
True,109.348,109.362,109.336,29,109.361,2016-05-18T02:48:00.000000Z
True,109.3345,109.352,109.3265,34,109.352,2016-05-18T02:49:00.000000Z
True,109.336,109.352,109.3315,26,109.335,2016-05-18T02:50:00.000000Z
True,109.3385,109.3445,109.3325,16,109.3355,2016-05-18T02:51:00.000000Z
True,109.3495,109.365,109.3365,35,109.3375,2016-05-18T02:52:00.000000Z
True,109.355,109.358,109.3465,13,109.3465,2016-05-18T02:53:00.000000Z
True,109.3405,109.3515,109.3325,18,109.3515,2016-05-18T02:54:00.000000Z
True,109.3315,109.3365,109.3215,25,109.3365,2016-05-18T02:55:00.000000Z
True,109.3435,109.3435,109.3325,13,109.3355,2016-05-18T02:56:00.000000Z
True,109.351,109.351,109.3345,13,109.3435,2016-05-18T02:57:00.000000Z
True,109.3225,109.351,109.3225,21,109.351,2016-05-18T02:58:00.000000Z
True,109.315,109.323,109.312,11,109.3225,2016-05-18T02:59:00.000000Z
True,109.2895,109.311,109.281,41,109.311,2016-05-18T03:00:00.000000Z
True,109.295,109.297,109.2885,25,109.293,2016-05-18T03:01:00.000000Z
True,109.2985,109.312,109.2975,25,109.2985,2016-05-18T03:02:00.000000Z
True,109.3,109.3145,109.2995,14,109.2995,2016-05-18T03:03:00.000000Z
True,109.299,109.304,109.299,5,109.304,2016-05-18T03:04:00.000000Z
True,109.2985,109.3025,109.298,4,109.3025,2016-05-18T03:05:00.000000Z
True,109.3515,109.352,109.299,34,109.299,2016-05-18T03:06:00.000000Z
True,109.3585,109.377,109.3545,28,109.3555,2016-05-18T03:07:00.000000Z
True,109.342,109.3585,109.342,14,109.3585,2016-05-18T03:08:00.000000Z
True,109.3285,109.3445,109.324,24,109.3385,2016-05-18T03:09:00.000000Z
True,109.323,109.3445,109.3225,23,109.328,2016-05-18T03:10:00.000000Z
True,109.3175,109.334,109.317,26,109.3245,2016-05-18T03:11:00.000000Z
True,109.3165,109.3335,109.3145,20,109.32,2016-05-18T03:12:00.000000Z
True,109.326,109.326,109.3185,6,109.3185,2016-05-18T03:13:00.000000Z
True,109.325,109.332,109.3235,13,109.329,2016-05-18T03:14:00.000000Z
True,109.3235,109.328,109.322,9,109.3255,2016-05-18T03:15:00.000000Z
True,109.2985,109.3195,109.2985,7,109.3195,2016-05-18T03:16:00.000000Z
True,109.265,109.302,109.258,58,109.299,2016-05-18T03:17:00.000000Z
True,109.277,109.277,109.2665,5,109.2665,2016-05-18T03:18:00.000000Z
True,109.2795,109.281,109.276,5,109.281,2016-05-18T03:19:00.000000Z
True,109.2685,109.279,109.2685,19,109.279,2016-05-18T03:20:00.000000Z
True,109.272,109.274,109.265,24,109.265,2016-05-18T03:21:00.000000Z
True,109.2715,109.2755,109.263,14,109.268,2016-05-18T03:22:00.000000Z
True,109.2765,109.2785,109.2675,16,109.2675,2016-05-18T03:23:00.000000Z
True,109.2735,109.2735,109.2725,3,109.2725,2016-05-18T03:24:00.000000Z
True,109.26,109.2845,109.26,19,109.275,2016-05-18T03:25:00.000000Z
True,109.2635,109.2725,109.253,13,109.256,2016-05-18T03:26:00.000000Z
True,109.257,109.2645,109.24,30,109.264,2016-05-18T03:27:00.000000Z
True,109.2605,109.27,109.2555,11,109.2555,2016-05-18T03:28:00.000000Z
True,109.241,109.2575,109.241,35,109.2575,2016-05-18T03:29:00.000000Z
True,109.221,109.245,109.221,37,109.245,2016-05-18T03:30:00.000000Z
True,109.2075,109.224,109.2055,32,109.218,2016-05-18T03:31:00.000000Z
True,109.189,109.213,109.189,42,109.209,2016-05-18T03:32:00.000000Z
True,109.1915,109.2015,109.1755,41,109.1905,2016-05-18T03:33:00.000000Z
True,109.187,109.1875,109.1805,7,109.1875,2016-05-18T03:34:00.000000Z
True,109.191,109.191,109.1735,27,109.187,2016-05-18T03:35:00.000000Z
True,109.178,109.201,109.178,28,109.1905,2016-05-18T03:36:00.000000Z
True,109.1865,109.1865,109.1615,36,109.1745,2016-05-18T03:37:00.000000Z
True,109.195,109.195,109.178,12,109.186,2016-05-18T03:38:00.000000Z
True,109.2255,109.226,109.198,18,109.198,2016-05-18T03:39:00.000000Z
True,109.206,109.2245,109.206,22,109.2245,2016-05-18T03:40:00.000000Z
True,109.1755,109.204,109.1755,29,109.2025,2016-05-18T03:41:00.000000Z
True,109.162,109.1855,109.1615,37,109.1715,2016-05-18T03:42:00.000000Z
True,109.1745,109.1785,109.161,36,109.1625,2016-05-18T03:43:00.000000Z
True,109.1685,109.185,109.1675,23,109.174,2016-05-18T03:44:00.000000Z
True,109.1755,109.19,109.1665,23,109.1685,2016-05-18T03:45:00.000000Z
True,109.1715,109.2005,109.1675,35,109.1755,2016-05-18T03:46:00.000000Z
True,109.207,109.207,109.172,32,109.172,2016-05-18T03:47:00.000000Z
True,109.198,109.208,109.183,36,109.203,2016-05-18T03:48:00.000000Z
True,109.199,109.199,109.189,15,109.1975,2016-05-18T03:49:00.000000Z
True,109.2015,109.2065,109.1905,29,109.2025,2016-05-18T03:50:00.000000Z
True,109.194,109.205,109.194,12,109.199,2016-05-18T03:51:00.000000Z
True,109.2,109.201,109.184,16,109.1905,2016-05-18T03:52:00.000000Z
True,109.2105,109.215,109.2015,12,109.2015,2016-05-18T03:53:00.000000Z
True,109.207,109.217,109.2025,17,109.2125,2016-05-18T03:54:00.000000Z
True,109.233,109.2385,109.201,33,109.2065,2016-05-18T03:55:00.000000Z
True,109.2075,109.23,109.2075,15,109.23,2016-05-18T03:56:00.000000Z
True,109.2205,109.224,109.209,18,109.209,2016-05-18T03:57:00.000000Z
True,109.2305,109.2305,109.224,3,109.224,2016-05-18T03:58:00.000000Z
True,109.2275,109.236,109.2195,19,109.23,2016-05-18T03:59:00.000000Z
True,109.222,109.235,109.208,31,109.2295,2016-05-18T04:00:00.000000Z
True,109.203,109.222,109.2015,9,109.222,2016-05-18T04:01:00.000000Z
True,109.1665,109.204,109.1665,29,109.2,2016-05-18T04:02:00.000000Z
True,109.1955,109.1955,109.162,39,109.1635,2016-05-18T04:03:00.000000Z
True,109.182,109.195,109.182,19,109.195,2016-05-18T04:04:00.000000Z
True,109.182,109.182,109.1745,7,109.178,2016-05-18T04:05:00.000000Z
True,109.1615,109.1825,109.1605,21,109.1815,2016-05-18T04:06:00.000000Z
True,109.1745,109.182,109.158,33,109.158,2016-05-18T04:07:00.000000Z
True,109.1775,109.184,109.175,12,109.1765,2016-05-18T04:08:00.000000Z
True,109.1795,109.1795,109.1705,7,109.1745,2016-05-18T04:09:00.000000Z
True,109.1775,109.1825,109.173,13,109.1825,2016-05-18T04:10:00.000000Z
True,109.1805,109.187,109.168,18,109.174,2016-05-18T04:11:00.000000Z
True,109.1805,109.184,109.18,6,109.181,2016-05-18T04:12:00.000000Z
True,109.1665,109.176,109.166,6,109.176,2016-05-18T04:13:00.000000Z
True,109.124,109.163,109.1235,19,109.163,2016-05-18T04:14:00.000000Z
True,109.13,109.13,109.105,50,109.12,2016-05-18T04:15:00.000000Z
True,109.1285,109.14,109.11,47,109.1295,2016-05-18T04:16:00.000000Z
True,109.143,109.1465,109.129,22,109.129,2016-05-18T04:17:00.000000Z
True,109.139,109.1425,109.136,18,109.14,2016-05-18T04:18:00.000000Z
True,109.155,109.1585,109.143,20,109.143,2016-05-18T04:19:00.000000Z
True,109.1335,109.154,109.133,25,109.154,2016-05-18T04:20:00.000000Z
True,109.092,109.1305,109.086,39,109.1305,2016-05-18T04:21:00.000000Z
True,109.1075,109.1185,109.088,42,109.0955,2016-05-18T04:22:00.000000Z
True,109.085,109.1035,109.075,18,109.1035,2016-05-18T04:23:00.000000Z
True,109.1095,109.1135,109.089,28,109.089,2016-05-18T04:24:00.000000Z
True,109.0605,109.1165,109.0535,73,109.1125,2016-05-18T04:25:00.000000Z
True,109.078,109.092,109.0595,26,109.064,2016-05-18T04:26:00.000000Z
True,109.0715,109.083,109.065,23,109.079,2016-05-18T04:27:00.000000Z
True,109.086,109.0925,109.075,18,109.075,2016-05-18T04:28:00.000000Z
True,109.078,109.095,109.0725,20,109.0865,2016-05-18T04:29:00.000000Z
True,109.07,109.0855,109.05,45,109.0815,2016-05-18T04:30:00.000000Z
True,109.082,109.085,109.0605,27,109.066,2016-05-18T04:31:00.000000Z
True,109.0785,109.084,109.0575,32,109.084,2016-05-18T04:32:00.000000Z
True,109.0795,109.084,109.0775,12,109.0815,2016-05-18T04:33:00.000000Z
True,109.0805,109.088,109.0675,26,109.079,2016-05-18T04:34:00.000000Z
True,109.088,109.1085,109.082,25,109.082,2016-05-18T04:35:00.000000Z
True,109.1045,109.1115,109.083,46,109.09,2016-05-18T04:36:00.000000Z
True,109.1235,109.127,109.1025,25,109.103,2016-05-18T04:37:00.000000Z
True,109.1245,109.1245,109.109,19,109.123,2016-05-18T04:38:00.000000Z
True,109.1295,109.1295,109.123,6,109.124,2016-05-18T04:39:00.000000Z
True,109.1325,109.141,109.1215,18,109.129,2016-05-18T04:40:00.000000Z
True,109.1315,109.1355,109.1195,27,109.1285,2016-05-18T04:41:00.000000Z
True,109.121,109.1335,109.121,21,109.133,2016-05-18T04:42:00.000000Z
True,109.113,109.1255,109.106,43,109.1255,2016-05-18T04:43:00.000000Z
True,109.1205,109.1245,109.103,24,109.1105,2016-05-18T04:44:00.000000Z
True,109.103,109.134,109.097,21,109.1235,2016-05-18T04:45:00.000000Z
True,109.086,109.1015,109.072,35,109.1015,2016-05-18T04:46:00.000000Z
True,109.0885,109.0945,109.0795,28,109.082,2016-05-18T04:47:00.000000Z
True,109.0855,109.092,109.0715,24,109.0855,2016-05-18T04:48:00.000000Z
True,109.095,109.106,109.0845,35,109.0865,2016-05-18T04:49:00.000000Z
True,109.0905,109.1005,109.0855,19,109.0945,2016-05-18T04:50:00.000000Z
True,109.0805,109.0925,109.075,19,109.091,2016-05-18T04:51:00.000000Z
True,109.0755,109.0855,109.0735,22,109.0795,2016-05-18T04:52:00.000000Z
True,109.058,109.0725,109.0535,45,109.0725,2016-05-18T04:53:00.000000Z
True,109.0325,109.062,109.0325,26,109.0545,2016-05-18T04:54:00.000000Z
True,109.019,109.0515,109.019,55,109.0295,2016-05-18T04:55:00.000000Z
True,109.021,109.0305,109.0115,33,109.019,2016-05-18T04:56:00.000000Z
True,109.0275,109.03,109.017,16,109.017,2016-05-18T04:57:00.000000Z
True,109.032,109.032,109.019,19,109.0305,2016-05-18T04:58:00.000000Z
True,109.031,109.0405,109.029,19,109.0355,2016-05-18T04:59:00.000000Z
True,109.0405,109.042,109.0255,17,109.029,2016-05-18T05:00:00.000000Z
True,109.042,109.042,109.032,9,109.0405,2016-05-18T05:01:00.000000Z
True,109.0485,109.0485,109.045,2,109.045,2016-05-18T05:02:00.000000Z
True,109.0685,109.0705,109.0515,13,109.0515,2016-05-18T05:03:00.000000Z
True,109.0875,109.091,109.0725,21,109.0725,2016-05-18T05:04:00.000000Z
True,109.1025,109.1025,109.08,24,109.0845,2016-05-18T05:05:00.000000Z
True,109.0935,109.0985,109.082,17,109.098,2016-05-18T05:06:00.000000Z
True,109.097,109.097,109.097,3,109.097,2016-05-18T05:07:00.000000Z
True,109.0975,109.0985,109.0955,5,109.0955,2016-05-18T05:08:00.000000Z
True,109.0975,109.1005,109.0975,6,109.1005,2016-05-18T05:09:00.000000Z
True,109.1065,109.127,109.1005,16,109.1005,2016-05-18T05:10:00.000000Z
True,109.1025,109.1035,109.0895,9,109.1035,2016-05-18T05:11:00.000000Z
True,109.104,109.1055,109.092,15,109.1055,2016-05-18T05:12:00.000000Z
True,109.1175,109.1175,109.104,12,109.1075,2016-05-18T05:13:00.000000Z
True,109.123,109.126,109.104,43,109.121,2016-05-18T05:14:00.000000Z
True,109.17,109.17,109.123,40,109.123,2016-05-18T05:15:00.000000Z
True,109.185,109.1945,109.174,24,109.174,2016-05-18T05:16:00.000000Z
True,109.1795,109.1915,109.161,33,109.1845,2016-05-18T05:17:00.000000Z
True,109.2105,109.219,109.18,57,109.18,2016-05-18T05:18:00.000000Z
True,109.212,109.2195,109.1965,34,109.2115,2016-05-18T05:19:00.000000Z
True,109.213,109.2365,109.206,54,109.212,2016-05-18T05:20:00.000000Z
True,109.1985,109.214,109.1985,10,109.2095,2016-05-18T05:21:00.000000Z
True,109.191,109.197,109.176,36,109.1955,2016-05-18T05:22:00.000000Z
True,109.187,109.218,109.179,31,109.1895,2016-05-18T05:23:00.000000Z
True,109.1875,109.203,109.1805,24,109.1835,2016-05-18T05:24:00.000000Z
True,109.194,109.2,109.1845,28,109.188,2016-05-18T05:25:00.000000Z
True,109.2005,109.208,109.1885,26,109.196,2016-05-18T05:26:00.000000Z
True,109.21,109.2115,109.204,11,109.204,2016-05-18T05:27:00.000000Z
True,109.1975,109.21,109.19,32,109.2095,2016-05-18T05:28:00.000000Z
True,109.202,109.2115,109.1995,21,109.1995,2016-05-18T05:29:00.000000Z
True,109.2095,109.2105,109.2,15,109.2045,2016-05-18T05:30:00.000000Z
True,109.209,109.2125,109.209,7,109.209,2016-05-18T05:31:00.000000Z
True,109.194,109.2075,109.194,5,109.2075,2016-05-18T05:32:00.000000Z
True,109.206,109.2065,109.1905,19,109.1905,2016-05-18T05:33:00.000000Z
True,109.242,109.247,109.209,38,109.2095,2016-05-18T05:34:00.000000Z
True,109.247,109.2485,109.2315,17,109.2375,2016-05-18T05:35:00.000000Z
True,109.2725,109.2785,109.2505,47,109.2505,2016-05-18T05:36:00.000000Z
True,109.279,109.279,109.267,29,109.2705,2016-05-18T05:37:00.000000Z
True,109.2825,109.2865,109.2775,17,109.281,2016-05-18T05:38:00.000000Z
True,109.2855,109.308,109.2845,25,109.2845,2016-05-18T05:39:00.000000Z
True,109.2795,109.2855,109.2645,35,109.2825,2016-05-18T05:40:00.000000Z
True,109.2835,109.3,109.2725,28,109.283,2016-05-18T05:41:00.000000Z
True,109.274,109.291,109.261,28,109.287,2016-05-18T05:42:00.000000Z
True,109.286,109.286,109.269,11,109.2735,2016-05-18T05:43:00.000000Z
True,109.2625,109.293,109.2625,19,109.2895,2016-05-18T05:44:00.000000Z
True,109.275,109.275,109.2615,15,109.2625,2016-05-18T05:45:00.000000Z
True,109.2715,109.2885,109.2715,11,109.2755,2016-05-18T05:46:00.000000Z
True,109.27,109.27,109.2535,24,109.2685,2016-05-18T05:47:00.000000Z
True,109.26,109.2745,109.26,11,109.2745,2016-05-18T05:48:00.000000Z
True,109.2635,109.2635,109.2595,7,109.2605,2016-05-18T05:49:00.000000Z
True,109.2535,109.271,109.249,18,109.26,2016-05-18T05:50:00.000000Z
True,109.231,109.2505,109.23,16,109.2505,2016-05-18T05:51:00.000000Z
True,109.237,109.2445,109.2315,19,109.2315,2016-05-18T05:52:00.000000Z
True,109.2215,109.235,109.219,18,109.2335,2016-05-18T05:53:00.000000Z
True,109.215,109.2275,109.2075,33,109.2215,2016-05-18T05:54:00.000000Z
True,109.2595,109.2595,109.216,25,109.216,2016-05-18T05:55:00.000000Z
True,109.2715,109.2795,109.2635,13,109.2635,2016-05-18T05:56:00.000000Z
True,109.2765,109.2855,109.265,31,109.268,2016-05-18T05:57:00.000000Z
True,109.2965,109.2965,109.2725,12,109.2725,2016-05-18T05:58:00.000000Z
True,109.2585,109.2945,109.2545,23,109.2945,2016-05-18T05:59:00.000000Z
True,109.249,109.2615,109.225,28,109.255,2016-05-18T06:00:00.000000Z
True,109.257,109.266,109.2525,21,109.2525,2016-05-18T06:01:00.000000Z
True,109.26,109.2625,109.2555,11,109.257,2016-05-18T06:02:00.000000Z
True,109.253,109.256,109.253,2,109.256,2016-05-18T06:03:00.000000Z
True,109.2465,109.257,109.245,9,109.257,2016-05-18T06:04:00.000000Z
True,109.2565,109.2565,109.2465,10,109.2465,2016-05-18T06:05:00.000000Z
True,109.2535,109.263,109.2495,12,109.2595,2016-05-18T06:06:00.000000Z
True,109.2465,109.2615,109.2465,13,109.2565,2016-05-18T06:07:00.000000Z
True,109.2325,109.2435,109.2325,4,109.2435,2016-05-18T06:08:00.000000Z
True,109.2395,109.248,109.225,18,109.229,2016-05-18T06:09:00.000000Z
True,109.266,109.266,109.24,14,109.24,2016-05-18T06:11:00.000000Z
True,109.272,109.272,109.26,19,109.2655,2016-05-18T06:12:00.000000Z
True,109.2755,109.2825,109.2625,36,109.272,2016-05-18T06:13:00.000000Z
True,109.253,109.2735,109.253,19,109.272,2016-05-18T06:14:00.000000Z
True,109.2315,109.249,109.22,34,109.249,2016-05-18T06:15:00.000000Z
True,109.212,109.2435,109.19,57,109.2355,2016-05-18T06:16:00.000000Z
True,109.19,109.214,109.189,26,109.2085,2016-05-18T06:17:00.000000Z
True,109.187,109.194,109.1695,37,109.194,2016-05-18T06:18:00.000000Z
True,109.203,109.207,109.1895,25,109.1895,2016-05-18T06:19:00.000000Z
True,109.2055,109.215,109.1925,36,109.207,2016-05-18T06:20:00.000000Z
True,109.212,109.221,109.2,28,109.2055,2016-05-18T06:21:00.000000Z
True,109.216,109.218,109.214,5,109.214,2016-05-18T06:22:00.000000Z
True,109.2005,109.213,109.196,19,109.213,2016-05-18T06:23:00.000000Z
True,109.1995,109.211,109.1995,6,109.204,2016-05-18T06:24:00.000000Z
True,109.172,109.1965,109.166,15,109.1965,2016-05-18T06:25:00.000000Z
True,109.1365,109.168,109.1365,19,109.168,2016-05-18T06:26:00.000000Z
True,109.13,109.133,109.1205,19,109.133,2016-05-18T06:27:00.000000Z
True,109.139,109.139,109.126,15,109.126,2016-05-18T06:28:00.000000Z
True,109.144,109.1495,109.1425,5,109.1425,2016-05-18T06:29:00.000000Z
True,109.1505,109.158,109.1325,18,109.141,2016-05-18T06:30:00.000000Z
True,109.154,109.1575,109.147,14,109.1505,2016-05-18T06:31:00.000000Z
True,109.146,109.1575,109.146,5,109.1575,2016-05-18T06:32:00.000000Z
True,109.172,109.1745,109.1485,18,109.1485,2016-05-18T06:33:00.000000Z
True,109.1575,109.171,109.1575,8,109.171,2016-05-18T06:34:00.000000Z
True,109.1675,109.1695,109.159,11,109.159,2016-05-18T06:35:00.000000Z
True,109.1875,109.1875,109.1645,9,109.1665,2016-05-18T06:36:00.000000Z
True,109.214,109.214,109.1915,8,109.1915,2016-05-18T06:37:00.000000Z
True,109.244,109.25,109.201,37,109.213,2016-05-18T06:38:00.000000Z
True,109.256,109.26,109.242,34,109.247,2016-05-18T06:39:00.000000Z
True,109.243,109.254,109.236,16,109.254,2016-05-18T06:40:00.000000Z
True,109.2455,109.2535,109.2385,27,109.246,2016-05-18T06:41:00.000000Z
True,109.263,109.2675,109.246,11,109.246,2016-05-18T06:42:00.000000Z
True,109.273,109.277,109.2615,22,109.2635,2016-05-18T06:43:00.000000Z
True,109.2585,109.276,109.258,20,109.269,2016-05-18T06:44:00.000000Z
True,109.2785,109.2785,109.2585,15,109.2585,2016-05-18T06:45:00.000000Z
True,109.3155,109.3155,109.268,37,109.2775,2016-05-18T06:46:00.000000Z
True,109.3145,109.315,109.3045,17,109.315,2016-05-18T06:47:00.000000Z
True,109.3395,109.346,109.3055,29,109.3125,2016-05-18T06:48:00.000000Z
True,109.3385,109.364,109.336,41,109.3435,2016-05-18T06:49:00.000000Z
True,109.33,109.352,109.33,37,109.34,2016-05-18T06:50:00.000000Z
True,109.3175,109.3275,109.316,20,109.3265,2016-05-18T06:51:00.000000Z
True,109.329,109.338,109.3165,25,109.318,2016-05-18T06:52:00.000000Z
True,109.3325,109.3325,109.316,17,109.3295,2016-05-18T06:53:00.000000Z
True,109.323,109.332,109.318,11,109.332,2016-05-18T06:54:00.000000Z
True,109.3175,109.3265,109.309,21,109.3265,2016-05-18T06:55:00.000000Z
True,109.323,109.323,109.311,9,109.317,2016-05-18T06:56:00.000000Z
True,109.3235,109.33,109.3235,11,109.3265,2016-05-18T06:57:00.000000Z
True,109.439,109.4515,109.325,89,109.325,2016-05-18T06:58:00.000000Z
True,109.4865,109.5175,109.4265,216,109.4355,2016-05-18T06:59:00.000000Z
True,109.501,109.522,109.4815,99,109.491,2016-05-18T07:00:00.000000Z
True,109.481,109.508,109.4715,56,109.505,2016-05-18T07:01:00.000000Z
True,109.5195,109.5305,109.469,67,109.4775,2016-05-18T07:02:00.000000Z
True,109.5265,109.541,109.4885,93,109.52,2016-05-18T07:03:00.000000Z
True,109.5185,109.541,109.5085,69,109.5265,2016-05-18T07:04:00.000000Z
True,109.5065,109.52,109.506,29,109.517,2016-05-18T07:05:00.000000Z
True,109.521,109.5365,109.502,51,109.502,2016-05-18T07:06:00.000000Z
True,109.511,109.5345,109.509,39,109.5235,2016-05-18T07:07:00.000000Z
True,109.5305,109.539,109.506,45,109.513,2016-05-18T07:08:00.000000Z
True,109.525,109.5335,109.5155,25,109.5335,2016-05-18T07:09:00.000000Z
True,109.504,109.5275,109.504,32,109.5255,2016-05-18T07:10:00.000000Z
True,109.4755,109.5105,109.4695,32,109.5045,2016-05-18T07:11:00.000000Z
True,109.491,109.496,109.476,40,109.476,2016-05-18T07:12:00.000000Z
True,109.544,109.547,109.482,71,109.4875,2016-05-18T07:13:00.000000Z
True,109.5225,109.542,109.522,30,109.542,2016-05-18T07:14:00.000000Z
True,109.503,109.5255,109.497,33,109.523,2016-05-18T07:15:00.000000Z
True,109.519,109.5275,109.5065,46,109.5065,2016-05-18T07:16:00.000000Z
True,109.5125,109.5225,109.5125,12,109.5225,2016-05-18T07:17:00.000000Z
True,109.5075,109.5155,109.4905,29,109.509,2016-05-18T07:18:00.000000Z
True,109.5245,109.5395,109.5035,48,109.5035,2016-05-18T07:19:00.000000Z
True,109.5185,109.535,109.517,38,109.528,2016-05-18T07:20:00.000000Z
True,109.4925,109.5225,109.4925,25,109.515,2016-05-18T07:21:00.000000Z
True,109.503,109.503,109.4825,17,109.4895,2016-05-18T07:22:00.000000Z
True,109.522,109.5255,109.4975,29,109.502,2016-05-18T07:23:00.000000Z
True,109.5315,109.539,109.519,32,109.5255,2016-05-18T07:24:00.000000Z
True,109.539,109.5425,109.521,31,109.532,2016-05-18T07:25:00.000000Z
True,109.582,109.5865,109.541,74,109.543,2016-05-18T07:26:00.000000Z
True,109.571,109.5825,109.57,28,109.5775,2016-05-18T07:27:00.000000Z
True,109.575,109.586,109.572,28,109.572,2016-05-18T07:28:00.000000Z
True,109.5825,109.584,109.5685,35,109.571,2016-05-18T07:29:00.000000Z
True,109.568,109.5825,109.5665,28,109.5815,2016-05-18T07:30:00.000000Z
True,109.584,109.584,109.551,35,109.565,2016-05-18T07:31:00.000000Z
True,109.582,109.5885,109.574,33,109.584,2016-05-18T07:32:00.000000Z
True,109.593,109.608,109.5765,43,109.585,2016-05-18T07:33:00.000000Z
True,109.594,109.6065,109.5865,39,109.596,2016-05-18T07:34:00.000000Z
True,109.5865,109.5975,109.569,34,109.59,2016-05-18T07:35:00.000000Z
True,109.5805,109.586,109.5695,43,109.585,2016-05-18T07:36:00.000000Z
True,109.5765,109.5865,109.5765,21,109.5775,2016-05-18T07:37:00.000000Z
True,109.5635,109.5815,109.563,23,109.578,2016-05-18T07:38:00.000000Z
True,109.567,109.5745,109.559,19,109.5675,2016-05-18T07:39:00.000000Z
True,109.547,109.574,109.547,16,109.5705,2016-05-18T07:40:00.000000Z
True,109.513,109.5435,109.506,48,109.5435,2016-05-18T07:41:00.000000Z
True,109.532,109.5325,109.5125,38,109.5135,2016-05-18T07:42:00.000000Z
True,109.5075,109.532,109.498,26,109.532,2016-05-18T07:43:00.000000Z
True,109.5245,109.5285,109.5105,20,109.5105,2016-05-18T07:44:00.000000Z
True,109.5245,109.5335,109.5125,27,109.523,2016-05-18T07:45:00.000000Z
